	Feature_Name	Phenotypic_Class	Value
43	CP__AreaShape_BoundingBoxMaximum_X	Prometaphase	0.07496434866588172
44	CP__AreaShape_BoundingBoxMaximum_X	SmallIrregular	0.051767428804642156
45	CP__AreaShape_BoundingBoxMaximum_Y	ADCCM	0.07583479724715354
46	CP__AreaShape_BoundingBoxMaximum_Y	Anaphase	0.014806176566577385
47	CP__AreaShape_BoundingBoxMaximum_Y	Apoptosis	0.02451469106815913
48	CP__AreaShape_BoundingBoxMaximum_Y	Binuclear	0.03311308486838583
49	CP__AreaShape_BoundingBoxMaximum_Y	Elongated	0.02500046749619434
50	CP__AreaShape_BoundingBoxMaximum_Y	Grape	0.04941847282637357
51	CP__AreaShape_BoundingBoxMaximum_Y	Hole	0.08996953843793637
52	CP__AreaShape_BoundingBoxMaximum_Y	Interphase	0.06047142541804895
53	CP__AreaShape_BoundingBoxMaximum_Y	Large	0.08526095272800363
54	CP__AreaShape_BoundingBoxMaximum_Y	Metaphase	0.03303535533042897
55	CP__AreaShape_BoundingBoxMaximum_Y	MetaphaseAlignment	0.1305801606688987
56	CP__AreaShape_BoundingBoxMaximum_Y	OutOfFocus	0.028623711839890324
57	CP__AreaShape_BoundingBoxMaximum_Y	Polylobed	0.0034706483677230406
58	CP__AreaShape_BoundingBoxMaximum_Y	Prometaphase	0.0191051780381248
59	CP__AreaShape_BoundingBoxMaximum_Y	SmallIrregular	0.050781496903091444
60	CP__AreaShape_BoundingBoxMinimum_X	ADCCM	0.016811379153013246
61	CP__AreaShape_BoundingBoxMinimum_X	Anaphase	0.02452145383092504
62	CP__AreaShape_BoundingBoxMinimum_X	Apoptosis	0.045558602996766034
63	CP__AreaShape_BoundingBoxMinimum_X	Binuclear	0.07153311355143571
64	CP__AreaShape_BoundingBoxMinimum_X	Elongated	0.016727163637086373
65	CP__AreaShape_BoundingBoxMinimum_X	Grape	0.004379665999131651
66	CP__AreaShape_BoundingBoxMinimum_X	Hole	0.01813195209159804
67	CP__AreaShape_BoundingBoxMinimum_X	Interphase	0.05178819554034618
68	CP__AreaShape_BoundingBoxMinimum_X	Large	0.0494722581241463
69	CP__AreaShape_BoundingBoxMinimum_X	Metaphase	0.02274776936839165
70	CP__AreaShape_BoundingBoxMinimum_X	MetaphaseAlignment	0.01921072727595169
71	CP__AreaShape_BoundingBoxMinimum_X	OutOfFocus	0.02113899852269888
72	CP__AreaShape_BoundingBoxMinimum_X	Polylobed	0.048826086464694184
73	CP__AreaShape_BoundingBoxMinimum_X	Prometaphase	0.00270054564614278
74	CP__AreaShape_BoundingBoxMinimum_X	SmallIrregular	0.07030856149071212
75	CP__AreaShape_BoundingBoxMinimum_Y	ADCCM	0.04052781934194982
76	CP__AreaShape_BoundingBoxMinimum_Y	Anaphase	0.007770659978358108
77	CP__AreaShape_BoundingBoxMinimum_Y	Apoptosis	0.059946201631679435
78	CP__AreaShape_BoundingBoxMinimum_Y	Binuclear	0.002592951072596321
79	CP__AreaShape_BoundingBoxMinimum_Y	Elongated	0.009105653935383547
80	CP__AreaShape_BoundingBoxMinimum_Y	Grape	0.0583227757690886
81	CP__AreaShape_BoundingBoxMinimum_Y	Hole	0.07868617585310754
82	CP__AreaShape_BoundingBoxMinimum_Y	Interphase	0.06904929103017718
83	CP__AreaShape_BoundingBoxMinimum_Y	Large	0.024373750900489217
84	CP__AreaShape_BoundingBoxMinimum_Y	Metaphase	0.017530810652058113
85	CP__AreaShape_BoundingBoxMinimum_Y	MetaphaseAlignment	0.0747845357412673
86	CP__AreaShape_BoundingBoxMinimum_Y	OutOfFocus	0.058333874661455024
87	CP__AreaShape_BoundingBoxMinimum_Y	Polylobed	0.04108732583842107
88	CP__AreaShape_BoundingBoxMinimum_Y	Prometaphase	0.03302966042339982
89	CP__AreaShape_BoundingBoxMinimum_Y	SmallIrregular	0.0061097287524583535
90	CP__AreaShape_Center_X	ADCCM	0.02273856176738982
91	CP__AreaShape_Center_X	Anaphase	0.02006008530697872
92	CP__AreaShape_Center_X	Apoptosis	0.07138427026393393
93	CP__AreaShape_Center_X	Binuclear	0.0010689248238681171
94	CP__AreaShape_Center_X	Elongated	0.06300158074371891
95	CP__AreaShape_Center_X	Grape	0.07599675395599818
96	CP__AreaShape_Center_X	Hole	0.003847719346604245
97	CP__AreaShape_Center_X	Interphase	0.08095355035352346
98	CP__AreaShape_Center_X	Large	0.0035003969661455006
99	CP__AreaShape_Center_X	Metaphase	0.0007649238802105977
100	CP__AreaShape_Center_X	MetaphaseAlignment	0.044948839696949815
101	CP__AreaShape_Center_X	OutOfFocus	0.023946445641779054
102	CP__AreaShape_Center_X	Polylobed	0.017304156483494714
103	CP__AreaShape_Center_X	Prometaphase	0.0009304902438438936
104	CP__AreaShape_Center_X	SmallIrregular	0.00909387766789075
105	CP__AreaShape_Center_Y	ADCCM	0.051039649420125496
106	CP__AreaShape_Center_Y	Anaphase	0.019591519090999092
107	CP__AreaShape_Center_Y	Apoptosis	0.048857639384279804
108	CP__AreaShape_Center_Y	Binuclear	0.054750177356205104
109	CP__AreaShape_Center_Y	Elongated	0.00908233711689769
110	CP__AreaShape_Center_Y	Grape	0.04051321431356707
111	CP__AreaShape_Center_Y	Hole	0.034370295495416044
112	CP__AreaShape_Center_Y	Interphase	0.020705557221574727
113	CP__AreaShape_Center_Y	Large	0.026905216530941568
114	CP__AreaShape_Center_Y	Metaphase	0.00037984272041093195
115	CP__AreaShape_Center_Y	MetaphaseAlignment	0.06546246007522567
116	CP__AreaShape_Center_Y	OutOfFocus	0.008462424203621404
117	CP__AreaShape_Center_Y	Polylobed	0.044938325116086864
118	CP__AreaShape_Center_Y	Prometaphase	0.02750674652383568
119	CP__AreaShape_Center_Y	SmallIrregular	0.029290397376600538
120	CP__AreaShape_Compactness	ADCCM	0.06378361609654819
121	CP__AreaShape_Compactness	Anaphase	0.013275822907118606
122	CP__AreaShape_Compactness	Apoptosis	0.043806416924233635
123	CP__AreaShape_Compactness	Binuclear	0.02387641129560368
124	CP__AreaShape_Compactness	Elongated	0.06152505903970906
125	CP__AreaShape_Compactness	Grape	0.0859671532028397
126	CP__AreaShape_Compactness	Hole	0.052136461001428304
127	CP__AreaShape_Compactness	Interphase	0.04458786534548059
128	CP__AreaShape_Compactness	Large	0.022729805114270724
129	CP__AreaShape_Compactness	Metaphase	0.08539134394480685
130	CP__AreaShape_Compactness	MetaphaseAlignment	0.01681346145360037
131	CP__AreaShape_Compactness	OutOfFocus	0.0286174443846253
132	CP__AreaShape_Compactness	Polylobed	0.0627510419243548
133	CP__AreaShape_Compactness	Prometaphase	0.011716635059721835
134	CP__AreaShape_Compactness	SmallIrregular	0.04039816419753191
135	CP__AreaShape_ConvexArea	ADCCM	0.02199125418234664
136	CP__AreaShape_ConvexArea	Anaphase	0.004758459315185361
137	CP__AreaShape_ConvexArea	Apoptosis	0.019562294924230957
138	CP__AreaShape_ConvexArea	Binuclear	0.011551962899710614
139	CP__AreaShape_ConvexArea	Elongated	0.0382720424741362
140	CP__AreaShape_ConvexArea	Grape	0.022888973738095307
141	CP__AreaShape_ConvexArea	Hole	0.1000811216551621
142	CP__AreaShape_ConvexArea	Interphase	0.08101047841043627
143	CP__AreaShape_ConvexArea	Large	0.028621800627004194
144	CP__AreaShape_ConvexArea	Metaphase	0.05832383017656505
145	CP__AreaShape_ConvexArea	MetaphaseAlignment	0.0038252307304089267
146	CP__AreaShape_ConvexArea	OutOfFocus	0.05741481932168612
147	CP__AreaShape_ConvexArea	Polylobed	0.011466589982712765
148	CP__AreaShape_ConvexArea	Prometaphase	0.006500050612608324
149	CP__AreaShape_ConvexArea	SmallIrregular	0.05987813396538663
150	CP__AreaShape_Eccentricity	ADCCM	0.016839907762632413
151	CP__AreaShape_Eccentricity	Anaphase	0.0703846133405399
152	CP__AreaShape_Eccentricity	Apoptosis	0.009881604628346976
153	CP__AreaShape_Eccentricity	Binuclear	0.04297571398776083
154	CP__AreaShape_Eccentricity	Elongated	0.031289651922219636
155	CP__AreaShape_Eccentricity	Grape	0.08040139302644321
156	CP__AreaShape_Eccentricity	Hole	0.026976840723286304
157	CP__AreaShape_Eccentricity	Interphase	0.030843601930030995
158	CP__AreaShape_Eccentricity	Large	0.027892038420727894
159	CP__AreaShape_Eccentricity	Metaphase	0.019626318282532817
160	CP__AreaShape_Eccentricity	MetaphaseAlignment	0.01231279104757384
161	CP__AreaShape_Eccentricity	OutOfFocus	0.012145569511834022
162	CP__AreaShape_Eccentricity	Polylobed	0.05662989188725533
163	CP__AreaShape_Eccentricity	Prometaphase	0.04857747133926141
164	CP__AreaShape_Eccentricity	SmallIrregular	0.04193151519340421
165	CP__AreaShape_EquivalentDiameter	ADCCM	0.06243306403052117
166	CP__AreaShape_EquivalentDiameter	Anaphase	0.04213912383303062
167	CP__AreaShape_EquivalentDiameter	Apoptosis	0.03345381678206586
168	CP__AreaShape_EquivalentDiameter	Binuclear	0.07065235832785668
169	CP__AreaShape_EquivalentDiameter	Elongated	0.07856876564151558
170	CP__AreaShape_EquivalentDiameter	Grape	0.0822802787732927
171	CP__AreaShape_EquivalentDiameter	Hole	0.05987417615298432
172	CP__AreaShape_EquivalentDiameter	Interphase	0.012632909366491274
173	CP__AreaShape_EquivalentDiameter	Large	0.0030223393987674698
174	CP__AreaShape_EquivalentDiameter	Metaphase	0.04658841655896472
175	CP__AreaShape_EquivalentDiameter	MetaphaseAlignment	0.015743756404752045
176	CP__AreaShape_EquivalentDiameter	OutOfFocus	0.053409541541528834
177	CP__AreaShape_EquivalentDiameter	Polylobed	0.022639498520703277
178	CP__AreaShape_EquivalentDiameter	Prometaphase	0.01601208543389652
179	CP__AreaShape_EquivalentDiameter	SmallIrregular	0.026490433198797944
180	CP__AreaShape_EulerNumber	ADCCM	0.007030655489672939
181	CP__AreaShape_EulerNumber	Anaphase	0.100497292417369
182	CP__AreaShape_EulerNumber	Apoptosis	0.009743272151690279
183	CP__AreaShape_EulerNumber	Binuclear	0.016183839404375722
184	CP__AreaShape_EulerNumber	Elongated	0.009177135512672248
185	CP__AreaShape_EulerNumber	Grape	0.0050665576259676486
186	CP__AreaShape_EulerNumber	Hole	0.012895694292167014
187	CP__AreaShape_EulerNumber	Interphase	0.019070951689161866
188	CP__AreaShape_EulerNumber	Large	0.008087684575230281
189	CP__AreaShape_EulerNumber	Metaphase	0.07616385825598923
190	CP__AreaShape_EulerNumber	MetaphaseAlignment	0.008801636907837845
191	CP__AreaShape_EulerNumber	OutOfFocus	0.027083218394427754
192	CP__AreaShape_EulerNumber	Polylobed	0.01891424214255782
193	CP__AreaShape_EulerNumber	Prometaphase	0.02069325081840771
194	CP__AreaShape_EulerNumber	SmallIrregular	0.013913011669184848
195	CP__AreaShape_Extent	ADCCM	0.0828546556585556
196	CP__AreaShape_Extent	Anaphase	0.011353705300150034
197	CP__AreaShape_Extent	Apoptosis	0.038950200758564195
198	CP__AreaShape_Extent	Binuclear	0.022607727910166995
199	CP__AreaShape_Extent	Elongated	0.06424059430846557
200	CP__AreaShape_Extent	Grape	0.013173606537335512
201	CP__AreaShape_Extent	Hole	0.10157346637936569
202	CP__AreaShape_Extent	Interphase	0.04817311985458781
203	CP__AreaShape_Extent	Large	0.020885015562729925
204	CP__AreaShape_Extent	Metaphase	0.01769284664045966
205	CP__AreaShape_Extent	MetaphaseAlignment	0.021197206592458846
206	CP__AreaShape_Extent	OutOfFocus	0.017382923698935925
207	CP__AreaShape_Extent	Polylobed	0.04324518914429972
208	CP__AreaShape_Extent	Prometaphase	0.02056933272894001
209	CP__AreaShape_Extent	SmallIrregular	0.0175584418321199
210	CP__AreaShape_FormFactor	ADCCM	0.017967878470021206
211	CP__AreaShape_FormFactor	Anaphase	0.016635866877407545
212	CP__AreaShape_FormFactor	Apoptosis	0.017703331611492564
213	CP__AreaShape_FormFactor	Binuclear	0.07513516824428723
214	CP__AreaShape_FormFactor	Elongated	0.022603170689685648
215	CP__AreaShape_FormFactor	Grape	0.05791427181804026
216	CP__AreaShape_FormFactor	Hole	0.012032596234327573
217	CP__AreaShape_FormFactor	Interphase	0.012387207338424992
218	CP__AreaShape_FormFactor	Large	0.025373656924888664
219	CP__AreaShape_FormFactor	Metaphase	0.007837622591360569
220	CP__AreaShape_FormFactor	MetaphaseAlignment	0.022321356864609423
221	CP__AreaShape_FormFactor	OutOfFocus	0.0006196763928496969
222	CP__AreaShape_FormFactor	Polylobed	0.0595650941093571
223	CP__AreaShape_FormFactor	Prometaphase	0.022178453038512264
224	CP__AreaShape_FormFactor	SmallIrregular	0.028083451287753053
225	CP__AreaShape_MajorAxisLength	ADCCM	0.02343798834391262
226	CP__AreaShape_MajorAxisLength	Anaphase	0.013838628330529004
227	CP__AreaShape_MajorAxisLength	Apoptosis	0.015238124737850143
228	CP__AreaShape_MajorAxisLength	Binuclear	0.02602074649066757
229	CP__AreaShape_MajorAxisLength	Elongated	0.026474409238504755
230	CP__AreaShape_MajorAxisLength	Grape	0.011386580946002017
231	CP__AreaShape_MajorAxisLength	Hole	0.013846496807661412
232	CP__AreaShape_MajorAxisLength	Interphase	0.032426819500482484
233	CP__AreaShape_MajorAxisLength	Large	0.013213208887133673
234	CP__AreaShape_MajorAxisLength	Metaphase	0.10952669237639615
235	CP__AreaShape_MajorAxisLength	MetaphaseAlignment	0.013440028030154757
236	CP__AreaShape_MajorAxisLength	OutOfFocus	0.018615069056556556
237	CP__AreaShape_MajorAxisLength	Polylobed	0.014013727559123274
238	CP__AreaShape_MajorAxisLength	Prometaphase	0.022473840242291446
239	CP__AreaShape_MajorAxisLength	SmallIrregular	0.1002357246665469
240	CP__AreaShape_MaxFeretDiameter	ADCCM	0.011861958939194688
241	CP__AreaShape_MaxFeretDiameter	Anaphase	0.03795541844976849
242	CP__AreaShape_MaxFeretDiameter	Apoptosis	0.02626010432267612
243	CP__AreaShape_MaxFeretDiameter	Binuclear	0.05500131372881786
244	CP__AreaShape_MaxFeretDiameter	Elongated	0.031684054768981264
245	CP__AreaShape_MaxFeretDiameter	Grape	0.052986483192980736
246	CP__AreaShape_MaxFeretDiameter	Hole	0.017230492607428316
247	CP__AreaShape_MaxFeretDiameter	Interphase	0.05357023993837134
248	CP__AreaShape_MaxFeretDiameter	Large	0.04146964444393244
249	CP__AreaShape_MaxFeretDiameter	Metaphase	0.015216225320434892
250	CP__AreaShape_MaxFeretDiameter	MetaphaseAlignment	0.046993739930391625
251	CP__AreaShape_MaxFeretDiameter	OutOfFocus	0.01834761992805712
252	CP__AreaShape_MaxFeretDiameter	Polylobed	0.005728726005119377
253	CP__AreaShape_MaxFeretDiameter	Prometaphase	0.010326059111383516
254	CP__AreaShape_MaxFeretDiameter	SmallIrregular	0.0059461155696499506
255	CP__AreaShape_MaximumRadius	ADCCM	0.06490093044802332
256	CP__AreaShape_MaximumRadius	Anaphase	0.021509486619469005
257	CP__AreaShape_MaximumRadius	Apoptosis	0.010031234765399804
258	CP__AreaShape_MaximumRadius	Binuclear	0.02789870176068428
259	CP__AreaShape_MaximumRadius	Elongated	0.002184400866113394
260	CP__AreaShape_MaximumRadius	Grape	0.0337800579693586
261	CP__AreaShape_MaximumRadius	Hole	0.04928340697186782
262	CP__AreaShape_MaximumRadius	Interphase	0.039451003045500296
263	CP__AreaShape_MaximumRadius	Large	0.028693676117283334
264	CP__AreaShape_MaximumRadius	Metaphase	0.007870674788331804
265	CP__AreaShape_MaximumRadius	MetaphaseAlignment	0.0004337336385701225
266	CP__AreaShape_MaximumRadius	OutOfFocus	0.023431715492540584
267	CP__AreaShape_MaximumRadius	Polylobed	0.011630994777741146
268	CP__AreaShape_MaximumRadius	Prometaphase	0.06338219102348211
269	CP__AreaShape_MaximumRadius	SmallIrregular	0.024831606850409894
270	CP__AreaShape_MeanRadius	ADCCM	0.031212726986836706
271	CP__AreaShape_MeanRadius	Anaphase	0.0020544015228510623
272	CP__AreaShape_MeanRadius	Apoptosis	0.005032125017289021
273	CP__AreaShape_MeanRadius	Binuclear	0.0012188438772716293
274	CP__AreaShape_MeanRadius	Elongated	0.024886313034833813
275	CP__AreaShape_MeanRadius	Grape	0.00347875896495943
276	CP__AreaShape_MeanRadius	Hole	0.04378035183037715
277	CP__AreaShape_MeanRadius	Interphase	0.0513761102546072
278	CP__AreaShape_MeanRadius	Large	0.059017039051181795
279	CP__AreaShape_MeanRadius	Metaphase	0.052422485665747816
280	CP__AreaShape_MeanRadius	MetaphaseAlignment	0.031865801126853215
281	CP__AreaShape_MeanRadius	OutOfFocus	0.008439230581968804
282	CP__AreaShape_MeanRadius	Polylobed	0.006286610406457901
283	CP__AreaShape_MeanRadius	Prometaphase	0.012142825320372492
284	CP__AreaShape_MeanRadius	SmallIrregular	0.0295373389494631
285	CP__AreaShape_MedianRadius	ADCCM	0.11756658660061205
286	CP__AreaShape_MedianRadius	Anaphase	0.030532404790130963
287	CP__AreaShape_MedianRadius	Apoptosis	0.02772653984123926
288	CP__AreaShape_MedianRadius	Binuclear	0.0031437673098283873
289	CP__AreaShape_MedianRadius	Elongated	0.1098221856589113
290	CP__AreaShape_MedianRadius	Grape	0.047965334055973516
291	CP__AreaShape_MedianRadius	Hole	0.0038740309537840176
292	CP__AreaShape_MedianRadius	Interphase	0.034428594663834855
293	CP__AreaShape_MedianRadius	Large	0.052533654420207486
294	CP__AreaShape_MedianRadius	Metaphase	0.035203474600415605
295	CP__AreaShape_MedianRadius	MetaphaseAlignment	0.03966333541565618
296	CP__AreaShape_MedianRadius	OutOfFocus	0.018663040350710435
297	CP__AreaShape_MedianRadius	Polylobed	0.011086769466052917
298	CP__AreaShape_MedianRadius	Prometaphase	0.03389145813954721
299	CP__AreaShape_MedianRadius	SmallIrregular	0.012213220208803551
300	CP__AreaShape_MinFeretDiameter	ADCCM	0.07751048063445806
301	CP__AreaShape_MinFeretDiameter	Anaphase	0.05225547831301001
302	CP__AreaShape_MinFeretDiameter	Apoptosis	0.08813922149829422
303	CP__AreaShape_MinFeretDiameter	Binuclear	0.00448016607423361
304	CP__AreaShape_MinFeretDiameter	Elongated	0.022881111532991005
305	CP__AreaShape_MinFeretDiameter	Grape	0.10937948716169613
306	CP__AreaShape_MinFeretDiameter	Hole	0.03791322484103533
307	CP__AreaShape_MinFeretDiameter	Interphase	0.012130881392922305
308	CP__AreaShape_MinFeretDiameter	Large	0.0015840691046908383
309	CP__AreaShape_MinFeretDiameter	Metaphase	0.011724969671613555
310	CP__AreaShape_MinFeretDiameter	MetaphaseAlignment	0.008192027422562484
311	CP__AreaShape_MinFeretDiameter	OutOfFocus	0.0315112306645181
312	CP__AreaShape_MinFeretDiameter	Polylobed	0.016590479277236843
313	CP__AreaShape_MinFeretDiameter	Prometaphase	0.011075260136518385
314	CP__AreaShape_MinFeretDiameter	SmallIrregular	0.03755638241697616
315	CP__AreaShape_MinorAxisLength	ADCCM	0.04451950787063796
316	CP__AreaShape_MinorAxisLength	Anaphase	0.07805422088254124
317	CP__AreaShape_MinorAxisLength	Apoptosis	0.009163923129456082
318	CP__AreaShape_MinorAxisLength	Binuclear	0.060981593276820366
319	CP__AreaShape_MinorAxisLength	Elongated	0.07482944074340515
320	CP__AreaShape_MinorAxisLength	Grape	0.06795910158325016
321	CP__AreaShape_MinorAxisLength	Hole	0.014096705147299509
322	CP__AreaShape_MinorAxisLength	Interphase	0.03641839862564003
323	CP__AreaShape_MinorAxisLength	Large	0.07851718548172128
324	CP__AreaShape_MinorAxisLength	Metaphase	0.028045104770935136
325	CP__AreaShape_MinorAxisLength	MetaphaseAlignment	0.0003446602818952376
326	CP__AreaShape_MinorAxisLength	OutOfFocus	0.036854649525161896
327	CP__AreaShape_MinorAxisLength	Polylobed	0.044989051857818006
328	CP__AreaShape_MinorAxisLength	Prometaphase	0.06301617763645603
329	CP__AreaShape_MinorAxisLength	SmallIrregular	0.06643412867229644
330	CP__AreaShape_Orientation	ADCCM	0.02400549574063423
331	CP__AreaShape_Orientation	Anaphase	0.005197080355385397
332	CP__AreaShape_Orientation	Apoptosis	0.0009957577476812241
333	CP__AreaShape_Orientation	Binuclear	0.02202789523211464
334	CP__AreaShape_Orientation	Elongated	0.054364754424518984
335	CP__AreaShape_Orientation	Grape	0.04676814683029407
336	CP__AreaShape_Orientation	Hole	0.06292627506526566
337	CP__AreaShape_Orientation	Interphase	0.008698661536442501
338	CP__AreaShape_Orientation	Large	0.0639611188345712
339	CP__AreaShape_Orientation	Metaphase	0.01277041186594774
340	CP__AreaShape_Orientation	MetaphaseAlignment	0.0644879000604832
341	CP__AreaShape_Orientation	OutOfFocus	0.011953626195435958
342	CP__AreaShape_Orientation	Polylobed	0.0034916594123470027
343	CP__AreaShape_Orientation	Prometaphase	0.03380493522823935
344	CP__AreaShape_Orientation	SmallIrregular	0.10059793999512466
345	CP__AreaShape_Perimeter	ADCCM	0.06136085256512936
346	CP__AreaShape_Perimeter	Anaphase	0.028103187514036725
347	CP__AreaShape_Perimeter	Apoptosis	0.01273210692993703
348	CP__AreaShape_Perimeter	Binuclear	0.02501521518851453
349	CP__AreaShape_Perimeter	Elongated	0.02132969847658462
350	CP__AreaShape_Perimeter	Grape	0.009172167495414574
351	CP__AreaShape_Perimeter	Hole	0.04774638588359128
352	CP__AreaShape_Perimeter	Interphase	0.023911662650315895
353	CP__AreaShape_Perimeter	Large	0.006293827828728349
354	CP__AreaShape_Perimeter	Metaphase	0.006663939208839124
355	CP__AreaShape_Perimeter	MetaphaseAlignment	0.033839564928353244
356	CP__AreaShape_Perimeter	OutOfFocus	0.017218399625275424
357	CP__AreaShape_Perimeter	Polylobed	0.023877093961726603
358	CP__AreaShape_Perimeter	Prometaphase	0.016100357035966375
359	CP__AreaShape_Perimeter	SmallIrregular	0.04650756338594316
360	CP__AreaShape_Solidity	ADCCM	0.014841185249590803
361	CP__AreaShape_Solidity	Anaphase	0.011985603891048231
362	CP__AreaShape_Solidity	Apoptosis	0.05244885549593912
363	CP__AreaShape_Solidity	Binuclear	0.019465245857387212
364	CP__AreaShape_Solidity	Elongated	0.012688941687914675
365	CP__AreaShape_Solidity	Grape	0.02000347829973696
366	CP__AreaShape_Solidity	Hole	0.014373877760438957
367	CP__AreaShape_Solidity	Interphase	0.0022487020946927784
368	CP__AreaShape_Solidity	Large	0.0012582912497516368
369	CP__AreaShape_Solidity	Metaphase	0.06582418763411123
370	CP__AreaShape_Solidity	MetaphaseAlignment	0.03831273734966501
371	CP__AreaShape_Solidity	OutOfFocus	0.004448980716333378
372	CP__AreaShape_Solidity	Polylobed	0.032894453577729986
373	CP__AreaShape_Solidity	Prometaphase	0.039495383205534765
374	CP__AreaShape_Solidity	SmallIrregular	0.05085537502419375
375	CP__AreaShape_Zernike_0_0	ADCCM	0.06121569411559987
376	CP__AreaShape_Zernike_0_0	Anaphase	0.02342046201917312
377	CP__AreaShape_Zernike_0_0	Apoptosis	0.017453217966149768
378	CP__AreaShape_Zernike_0_0	Binuclear	0.05793041123329586
379	CP__AreaShape_Zernike_0_0	Elongated	0.0057729552263169346
380	CP__AreaShape_Zernike_0_0	Grape	0.045831241887417114
381	CP__AreaShape_Zernike_0_0	Hole	0.005274847513618083
382	CP__AreaShape_Zernike_0_0	Interphase	0.016742283351003903
383	CP__AreaShape_Zernike_0_0	Large	0.06314289924317006
384	CP__AreaShape_Zernike_0_0	Metaphase	0.025899693962598107
385	CP__AreaShape_Zernike_0_0	MetaphaseAlignment	0.010866340087855232
386	CP__AreaShape_Zernike_0_0	OutOfFocus	0.06637712632667687
387	CP__AreaShape_Zernike_0_0	Polylobed	0.05693532707617375
388	CP__AreaShape_Zernike_0_0	Prometaphase	0.0036150177156425768
389	CP__AreaShape_Zernike_0_0	SmallIrregular	0.006369046856118037
390	CP__AreaShape_Zernike_1_1	ADCCM	0.0005408123774533338
391	CP__AreaShape_Zernike_1_1	Anaphase	0.03615026405285855
392	CP__AreaShape_Zernike_1_1	Apoptosis	0.05683932523711333
393	CP__AreaShape_Zernike_1_1	Binuclear	0.021283970584858387
394	CP__AreaShape_Zernike_1_1	Elongated	0.07393183380259169
395	CP__AreaShape_Zernike_1_1	Grape	0.039306900593173225
396	CP__AreaShape_Zernike_1_1	Hole	0.07115755908944106
397	CP__AreaShape_Zernike_1_1	Interphase	0.006760248302321625
398	CP__AreaShape_Zernike_1_1	Large	0.020987295621928418
399	CP__AreaShape_Zernike_1_1	Metaphase	0.025801007157511484
400	CP__AreaShape_Zernike_1_1	MetaphaseAlignment	0.018576051322157932
401	CP__AreaShape_Zernike_1_1	OutOfFocus	0.012602921735619409
402	CP__AreaShape_Zernike_1_1	Polylobed	0.04501740154100884
403	CP__AreaShape_Zernike_1_1	Prometaphase	0.011015532197718534
404	CP__AreaShape_Zernike_1_1	SmallIrregular	0.026548597404845116
