	Feature_Name	Phenotypic_Class	ML_coefficient
79	CP__AreaShape_BoundingBoxMinimum_Y	Elongated	-0.018898670872537278
80	CP__AreaShape_BoundingBoxMinimum_Y	Grape	-0.02156364714981009
81	CP__AreaShape_BoundingBoxMinimum_Y	Hole	-0.05071831753190888
82	CP__AreaShape_BoundingBoxMinimum_Y	Interphase	0.08973992856948934
83	CP__AreaShape_BoundingBoxMinimum_Y	Large	-0.048220541266363846
84	CP__AreaShape_BoundingBoxMinimum_Y	Metaphase	-0.046832193575266426
85	CP__AreaShape_BoundingBoxMinimum_Y	MetaphaseAlignment	0.046847584343049656
86	CP__AreaShape_BoundingBoxMinimum_Y	OutOfFocus	-0.06073294750353977
87	CP__AreaShape_BoundingBoxMinimum_Y	Polylobed	0.10292947723332732
88	CP__AreaShape_BoundingBoxMinimum_Y	Prometaphase	0.13905040498822122
89	CP__AreaShape_BoundingBoxMinimum_Y	SmallIrregular	0.11291070278140769
90	CP__AreaShape_Center_X	ADCCM	-0.026744752548854177
91	CP__AreaShape_Center_X	Anaphase	-0.0033684964564321793
92	CP__AreaShape_Center_X	Apoptosis	-1.2070200260378576e-07
93	CP__AreaShape_Center_X	Binuclear	-0.03678389039404825
94	CP__AreaShape_Center_X	Elongated	0.008561734296958235
95	CP__AreaShape_Center_X	Grape	0.0
96	CP__AreaShape_Center_X	Hole	-0.006081842744371735
97	CP__AreaShape_Center_X	Interphase	0.027625445141097903
98	CP__AreaShape_Center_X	Large	0.07613320743668862
99	CP__AreaShape_Center_X	Metaphase	-0.0006964679694113503
100	CP__AreaShape_Center_X	MetaphaseAlignment	-0.006322676304886459
101	CP__AreaShape_Center_X	OutOfFocus	-0.023489354797400788
102	CP__AreaShape_Center_X	Polylobed	-0.0427091380107902
103	CP__AreaShape_Center_X	Prometaphase	-0.021700285494605533
104	CP__AreaShape_Center_X	SmallIrregular	0.0894478124588983
105	CP__AreaShape_Center_Y	ADCCM	-0.1567316939805679
106	CP__AreaShape_Center_Y	Anaphase	-0.03618456423784792
107	CP__AreaShape_Center_Y	Apoptosis	-0.010388215470241815
108	CP__AreaShape_Center_Y	Binuclear	-0.01115742717534424
109	CP__AreaShape_Center_Y	Elongated	-0.018531832009596433
110	CP__AreaShape_Center_Y	Grape	-0.02257986779001934
111	CP__AreaShape_Center_Y	Hole	-0.051063224677489506
112	CP__AreaShape_Center_Y	Interphase	0.08857288943340216
113	CP__AreaShape_Center_Y	Large	-0.04623933842159109
114	CP__AreaShape_Center_Y	Metaphase	-0.04586419187824874
115	CP__AreaShape_Center_Y	MetaphaseAlignment	0.04585219039025079
116	CP__AreaShape_Center_Y	OutOfFocus	-0.05943882954637954
117	CP__AreaShape_Center_Y	Polylobed	0.10269937318954213
118	CP__AreaShape_Center_Y	Prometaphase	0.1389862439411682
119	CP__AreaShape_Center_Y	SmallIrregular	0.11097133891046716
120	CP__AreaShape_Compactness	ADCCM	0.05375135601841785
121	CP__AreaShape_Compactness	Anaphase	-0.02517070756577081
122	CP__AreaShape_Compactness	Apoptosis	0.019382139948551584
123	CP__AreaShape_Compactness	Binuclear	-0.12012031757924352
124	CP__AreaShape_Compactness	Elongated	0.09204158149149583
125	CP__AreaShape_Compactness	Grape	0.14793812022802474
126	CP__AreaShape_Compactness	Hole	-0.15145521819200838
127	CP__AreaShape_Compactness	Interphase	-0.2700825537879837
128	CP__AreaShape_Compactness	Large	0.023959334062863172
129	CP__AreaShape_Compactness	Metaphase	0.03143864694974001
130	CP__AreaShape_Compactness	MetaphaseAlignment	0.053044310304200405
131	CP__AreaShape_Compactness	OutOfFocus	0.01513731761377497
132	CP__AreaShape_Compactness	Polylobed	0.1718392967437438
133	CP__AreaShape_Compactness	Prometaphase	0.007926010191924645
134	CP__AreaShape_Compactness	SmallIrregular	-0.06854271406220906
135	CP__AreaShape_ConvexArea	ADCCM	0.01953691160619071
136	CP__AreaShape_ConvexArea	Anaphase	-0.019803383691648843
137	CP__AreaShape_ConvexArea	Apoptosis	-0.014167758920913723
138	CP__AreaShape_ConvexArea	Binuclear	0.010462241821581009
139	CP__AreaShape_ConvexArea	Elongated	-0.0521820170272441
140	CP__AreaShape_ConvexArea	Grape	-0.005873371289264042
141	CP__AreaShape_ConvexArea	Hole	-0.054800001507303284
142	CP__AreaShape_ConvexArea	Interphase	-0.051957507107581936
143	CP__AreaShape_ConvexArea	Large	0.11710893611036755
144	CP__AreaShape_ConvexArea	Metaphase	-0.014392691112725994
145	CP__AreaShape_ConvexArea	MetaphaseAlignment	0.041806810217617944
146	CP__AreaShape_ConvexArea	OutOfFocus	0.08418385894491354
147	CP__AreaShape_ConvexArea	Polylobed	0.08298577776932663
148	CP__AreaShape_ConvexArea	Prometaphase	-0.025461264561046644
149	CP__AreaShape_ConvexArea	SmallIrregular	-0.09616949482438948
150	CP__AreaShape_Eccentricity	ADCCM	0.04515864929519905
151	CP__AreaShape_Eccentricity	Anaphase	0.16750874622663534
152	CP__AreaShape_Eccentricity	Apoptosis	-0.07939964791741852
153	CP__AreaShape_Eccentricity	Binuclear	-0.019857295011857064
154	CP__AreaShape_Eccentricity	Elongated	0.11440933922163482
155	CP__AreaShape_Eccentricity	Grape	-0.07489556500251943
156	CP__AreaShape_Eccentricity	Hole	-0.1408622620996222
157	CP__AreaShape_Eccentricity	Interphase	0.06461755251674088
158	CP__AreaShape_Eccentricity	Large	-0.002008410760846922
159	CP__AreaShape_Eccentricity	Metaphase	0.12783403547674257
160	CP__AreaShape_Eccentricity	MetaphaseAlignment	-0.028055181689644142
161	CP__AreaShape_Eccentricity	OutOfFocus	0.04703730354249787
162	CP__AreaShape_Eccentricity	Polylobed	-0.05658545061690765
163	CP__AreaShape_Eccentricity	Prometaphase	-0.18138617019988487
164	CP__AreaShape_Eccentricity	SmallIrregular	0.014816661549116966
165	CP__AreaShape_EquivalentDiameter	ADCCM	0.013748876478741174
166	CP__AreaShape_EquivalentDiameter	Anaphase	-0.03808715789341254
167	CP__AreaShape_EquivalentDiameter	Apoptosis	-0.06490387533239139
168	CP__AreaShape_EquivalentDiameter	Binuclear	0.09097342321280454
169	CP__AreaShape_EquivalentDiameter	Elongated	-0.01004776056772864
170	CP__AreaShape_EquivalentDiameter	Grape	-0.03282157661446603
171	CP__AreaShape_EquivalentDiameter	Hole	-0.04980523060627564
172	CP__AreaShape_EquivalentDiameter	Interphase	-0.02292118752106949
173	CP__AreaShape_EquivalentDiameter	Large	0.07137370148118007
174	CP__AreaShape_EquivalentDiameter	Metaphase	0.007275062728636703
175	CP__AreaShape_EquivalentDiameter	MetaphaseAlignment	-0.006234328505860513
176	CP__AreaShape_EquivalentDiameter	OutOfFocus	0.07247184948713203
177	CP__AreaShape_EquivalentDiameter	Polylobed	0.0177001108033263
178	CP__AreaShape_EquivalentDiameter	Prometaphase	0.030593619968970098
179	CP__AreaShape_EquivalentDiameter	SmallIrregular	-0.06847502334646405
180	CP__AreaShape_EulerNumber	ADCCM	-0.008716363212896427
181	CP__AreaShape_EulerNumber	Anaphase	0.0
182	CP__AreaShape_EulerNumber	Apoptosis	0.0
183	CP__AreaShape_EulerNumber	Binuclear	-0.006481576413795494
184	CP__AreaShape_EulerNumber	Elongated	0.0
185	CP__AreaShape_EulerNumber	Grape	0.005865701227478937
186	CP__AreaShape_EulerNumber	Hole	0.0
187	CP__AreaShape_EulerNumber	Interphase	-0.03960748250577501
188	CP__AreaShape_EulerNumber	Large	0.0
189	CP__AreaShape_EulerNumber	Metaphase	0.0
190	CP__AreaShape_EulerNumber	MetaphaseAlignment	0.0
191	CP__AreaShape_EulerNumber	OutOfFocus	0.0
192	CP__AreaShape_EulerNumber	Polylobed	0.03903522369970776
193	CP__AreaShape_EulerNumber	Prometaphase	0.0
194	CP__AreaShape_EulerNumber	SmallIrregular	0.0
195	CP__AreaShape_Extent	ADCCM	-0.11884183924394477
196	CP__AreaShape_Extent	Anaphase	-0.053178741510611575
197	CP__AreaShape_Extent	Apoptosis	-0.04691131466719097
198	CP__AreaShape_Extent	Binuclear	0.08975125115250246
199	CP__AreaShape_Extent	Elongated	-0.05760709436925514
200	CP__AreaShape_Extent	Grape	-0.06650234664101783
201	CP__AreaShape_Extent	Hole	0.05921082352758221
202	CP__AreaShape_Extent	Interphase	0.1000730517272804
203	CP__AreaShape_Extent	Large	-0.06325175177574183
204	CP__AreaShape_Extent	Metaphase	0.05238519044461583
205	CP__AreaShape_Extent	MetaphaseAlignment	0.011897415850333971
206	CP__AreaShape_Extent	OutOfFocus	-0.05582333556822061
207	CP__AreaShape_Extent	Polylobed	0.03338200610818518
208	CP__AreaShape_Extent	Prometaphase	-0.060043214465704244
209	CP__AreaShape_Extent	SmallIrregular	0.1925952199040087
210	CP__AreaShape_FormFactor	ADCCM	-0.087667201544463
211	CP__AreaShape_FormFactor	Anaphase	0.022181669450391964
212	CP__AreaShape_FormFactor	Apoptosis	0.011441644203403779
213	CP__AreaShape_FormFactor	Binuclear	0.11898128274004766
214	CP__AreaShape_FormFactor	Elongated	-0.12646577933485345
215	CP__AreaShape_FormFactor	Grape	-0.13529913601513602
216	CP__AreaShape_FormFactor	Hole	0.2073378143328496
217	CP__AreaShape_FormFactor	Interphase	0.2952250764492353
218	CP__AreaShape_FormFactor	Large	-0.05054284996598872
219	CP__AreaShape_FormFactor	Metaphase	-0.06842125913063848
220	CP__AreaShape_FormFactor	MetaphaseAlignment	-0.06034658215758428
221	CP__AreaShape_FormFactor	OutOfFocus	-0.011481671069491991
222	CP__AreaShape_FormFactor	Polylobed	-0.1905134738759415
223	CP__AreaShape_FormFactor	Prometaphase	-0.009157515341854919
224	CP__AreaShape_FormFactor	SmallIrregular	0.09139980970162816
225	CP__AreaShape_MajorAxisLength	ADCCM	0.031628062635312544
226	CP__AreaShape_MajorAxisLength	Anaphase	-0.02216102273495698
227	CP__AreaShape_MajorAxisLength	Apoptosis	-0.10000877978276483
228	CP__AreaShape_MajorAxisLength	Binuclear	0.04185807109637776
229	CP__AreaShape_MajorAxisLength	Elongated	0.11350803006298021
230	CP__AreaShape_MajorAxisLength	Grape	-0.0438849009378448
231	CP__AreaShape_MajorAxisLength	Hole	-0.09615223752425363
232	CP__AreaShape_MajorAxisLength	Interphase	0.032146381003696864
233	CP__AreaShape_MajorAxisLength	Large	0.06805853622321996
234	CP__AreaShape_MajorAxisLength	Metaphase	0.046987862757289646
235	CP__AreaShape_MajorAxisLength	MetaphaseAlignment	-0.04619176163674071
236	CP__AreaShape_MajorAxisLength	OutOfFocus	0.10644590100472279
237	CP__AreaShape_MajorAxisLength	Polylobed	0.04354751155163124
238	CP__AreaShape_MajorAxisLength	Prometaphase	-0.08067338163962988
239	CP__AreaShape_MajorAxisLength	SmallIrregular	-0.10079291186838507
240	CP__AreaShape_MaxFeretDiameter	ADCCM	0.008390065689959888
241	CP__AreaShape_MaxFeretDiameter	Anaphase	-0.04033153605406082
242	CP__AreaShape_MaxFeretDiameter	Apoptosis	-0.0761571873621613
243	CP__AreaShape_MaxFeretDiameter	Binuclear	0.06976807302560666
244	CP__AreaShape_MaxFeretDiameter	Elongated	0.08112817239427579
245	CP__AreaShape_MaxFeretDiameter	Grape	-0.03533961770742576
246	CP__AreaShape_MaxFeretDiameter	Hole	-0.09421303574494204
247	CP__AreaShape_MaxFeretDiameter	Interphase	0.0005678372981248041
248	CP__AreaShape_MaxFeretDiameter	Large	0.06701276591293957
249	CP__AreaShape_MaxFeretDiameter	Metaphase	0.018165262951395093
250	CP__AreaShape_MaxFeretDiameter	MetaphaseAlignment	-0.013049067859790278
251	CP__AreaShape_MaxFeretDiameter	OutOfFocus	0.09186934442847684
252	CP__AreaShape_MaxFeretDiameter	Polylobed	0.08904179609515953
253	CP__AreaShape_MaxFeretDiameter	Prometaphase	-0.06223421129275934
254	CP__AreaShape_MaxFeretDiameter	SmallIrregular	-0.11030279190948163
255	CP__AreaShape_MaximumRadius	ADCCM	-0.021281207336467073
256	CP__AreaShape_MaximumRadius	Anaphase	-0.053053959606334404
257	CP__AreaShape_MaximumRadius	Apoptosis	0.003907187671789185
258	CP__AreaShape_MaximumRadius	Binuclear	0.12832929155805367
259	CP__AreaShape_MaximumRadius	Elongated	-0.09457771258661775
260	CP__AreaShape_MaximumRadius	Grape	-0.03303788481469051
261	CP__AreaShape_MaximumRadius	Hole	0.02816133722722502
262	CP__AreaShape_MaximumRadius	Interphase	-0.07001905181759152
263	CP__AreaShape_MaximumRadius	Large	0.060684045190352545
264	CP__AreaShape_MaximumRadius	Metaphase	-0.016734658941822866
265	CP__AreaShape_MaximumRadius	MetaphaseAlignment	-0.003884382547751997
266	CP__AreaShape_MaximumRadius	OutOfFocus	0.062339853359228585
267	CP__AreaShape_MaximumRadius	Polylobed	-0.002715068794397645
268	CP__AreaShape_MaximumRadius	Prometaphase	0.08810327670218762
269	CP__AreaShape_MaximumRadius	SmallIrregular	-0.04770906537717297
270	CP__AreaShape_MeanRadius	ADCCM	-0.018331776974621166
271	CP__AreaShape_MeanRadius	Anaphase	-0.025614389728411888
272	CP__AreaShape_MeanRadius	Apoptosis	-0.056179598074969445
273	CP__AreaShape_MeanRadius	Binuclear	0.13108185600539685
274	CP__AreaShape_MeanRadius	Elongated	-0.05382223740165653
275	CP__AreaShape_MeanRadius	Grape	-0.05039716756370332
276	CP__AreaShape_MeanRadius	Hole	-8.534618227292788e-07
277	CP__AreaShape_MeanRadius	Interphase	-0.009173480996024138
278	CP__AreaShape_MeanRadius	Large	0.0640350359052005
279	CP__AreaShape_MeanRadius	Metaphase	0.01063000361381443
280	CP__AreaShape_MeanRadius	MetaphaseAlignment	-0.019011558098004533
281	CP__AreaShape_MeanRadius	OutOfFocus	0.07487859826108537
282	CP__AreaShape_MeanRadius	Polylobed	-0.03333470484600714
283	CP__AreaShape_MeanRadius	Prometaphase	0.05402043641729662
284	CP__AreaShape_MeanRadius	SmallIrregular	-0.04112831409994057
285	CP__AreaShape_MedianRadius	ADCCM	-0.016365328357230223
286	CP__AreaShape_MedianRadius	Anaphase	-0.03261969099134674
287	CP__AreaShape_MedianRadius	Apoptosis	-0.04312881298382472
288	CP__AreaShape_MedianRadius	Binuclear	0.11510460007349341
289	CP__AreaShape_MedianRadius	Elongated	-0.020129831193128625
290	CP__AreaShape_MedianRadius	Grape	-0.022318316921763292
291	CP__AreaShape_MedianRadius	Hole	-0.005582644907749358
292	CP__AreaShape_MedianRadius	Interphase	-0.054603100460901124
293	CP__AreaShape_MedianRadius	Large	0.0402542785916924
294	CP__AreaShape_MedianRadius	Metaphase	0.0034469048862916856
295	CP__AreaShape_MedianRadius	MetaphaseAlignment	-0.008416622191003876
296	CP__AreaShape_MedianRadius	OutOfFocus	0.07639821535740642
297	CP__AreaShape_MedianRadius	Polylobed	-0.01790599551492685
298	CP__AreaShape_MedianRadius	Prometaphase	0.059195010381950276
299	CP__AreaShape_MedianRadius	SmallIrregular	-0.035128750398583826
300	CP__AreaShape_MinFeretDiameter	ADCCM	0.07346907012649256
301	CP__AreaShape_MinFeretDiameter	Anaphase	-0.07510331288828342
302	CP__AreaShape_MinFeretDiameter	Apoptosis	-0.022405702573234543
303	CP__AreaShape_MinFeretDiameter	Binuclear	0.049401420213457184
304	CP__AreaShape_MinFeretDiameter	Elongated	-0.13343855072002483
305	CP__AreaShape_MinFeretDiameter	Grape	-0.0024084473001207375
306	CP__AreaShape_MinFeretDiameter	Hole	-0.018527701071338536
307	CP__AreaShape_MinFeretDiameter	Interphase	-0.0892270899688463
308	CP__AreaShape_MinFeretDiameter	Large	0.07218070964780547
309	CP__AreaShape_MinFeretDiameter	Metaphase	-0.05272535528352861
310	CP__AreaShape_MinFeretDiameter	MetaphaseAlignment	0.06524192354797788
311	CP__AreaShape_MinFeretDiameter	OutOfFocus	0.015706860799249066
312	CP__AreaShape_MinFeretDiameter	Polylobed	0.06153862082792442
313	CP__AreaShape_MinFeretDiameter	Prometaphase	0.10679097055345443
314	CP__AreaShape_MinFeretDiameter	SmallIrregular	-0.04318576728697095
315	CP__AreaShape_MinorAxisLength	ADCCM	0.016221932118365052
316	CP__AreaShape_MinorAxisLength	Anaphase	-0.0596162782163971
317	CP__AreaShape_MinorAxisLength	Apoptosis	-0.021704663416806526
318	CP__AreaShape_MinorAxisLength	Binuclear	0.09576638094862044
319	CP__AreaShape_MinorAxisLength	Elongated	-0.10462071532578852
320	CP__AreaShape_MinorAxisLength	Grape	-0.00776936387864741
321	CP__AreaShape_MinorAxisLength	Hole	-0.019882557726125766
322	CP__AreaShape_MinorAxisLength	Interphase	-0.09706634388392849
323	CP__AreaShape_MinorAxisLength	Large	0.07033387852198061
324	CP__AreaShape_MinorAxisLength	Metaphase	-0.03779177124740205
325	CP__AreaShape_MinorAxisLength	MetaphaseAlignment	0.048300522636049954
326	CP__AreaShape_MinorAxisLength	OutOfFocus	0.02775001327421355
327	CP__AreaShape_MinorAxisLength	Polylobed	0.025233012324713828
328	CP__AreaShape_MinorAxisLength	Prometaphase	0.11387064222040363
329	CP__AreaShape_MinorAxisLength	SmallIrregular	-0.03850211517555292
330	CP__AreaShape_Orientation	ADCCM	-0.04960886611694287
331	CP__AreaShape_Orientation	Anaphase	-0.04347604856669219
332	CP__AreaShape_Orientation	Apoptosis	0.0009939861956301406
333	CP__AreaShape_Orientation	Binuclear	-0.0046728868373212724
334	CP__AreaShape_Orientation	Elongated	-0.0009151268837741368
335	CP__AreaShape_Orientation	Grape	0.0
336	CP__AreaShape_Orientation	Hole	-0.04017863685104948
337	CP__AreaShape_Orientation	Interphase	-0.018238965314698784
338	CP__AreaShape_Orientation	Large	0.004465849498044718
339	CP__AreaShape_Orientation	Metaphase	0.09189998837259494
340	CP__AreaShape_Orientation	MetaphaseAlignment	-0.043771318768667064
341	CP__AreaShape_Orientation	OutOfFocus	0.008142187529263505
342	CP__AreaShape_Orientation	Polylobed	0.07318461495599407
343	CP__AreaShape_Orientation	Prometaphase	-0.03425354337492511
344	CP__AreaShape_Orientation	SmallIrregular	0.04675409348224605
345	CP__AreaShape_Perimeter	ADCCM	0.03277654316835923
346	CP__AreaShape_Perimeter	Anaphase	-0.04993105053056395
347	CP__AreaShape_Perimeter	Apoptosis	-0.06352900516262676
348	CP__AreaShape_Perimeter	Binuclear	0.060180868306860195
349	CP__AreaShape_Perimeter	Elongated	-0.0009674392330280603
350	CP__AreaShape_Perimeter	Grape	-0.0026692181529647326
351	CP__AreaShape_Perimeter	Hole	-0.08492965182285414
352	CP__AreaShape_Perimeter	Interphase	-0.06213030365651618
353	CP__AreaShape_Perimeter	Large	0.06851228750245289
354	CP__AreaShape_Perimeter	Metaphase	0.00043664393001045717
355	CP__AreaShape_Perimeter	MetaphaseAlignment	-0.002283796934355149
356	CP__AreaShape_Perimeter	OutOfFocus	0.07896032601785376
357	CP__AreaShape_Perimeter	Polylobed	0.0901632470169252
358	CP__AreaShape_Perimeter	Prometaphase	0.023597774498258128
359	CP__AreaShape_Perimeter	SmallIrregular	-0.08878090994256096
360	CP__AreaShape_Solidity	ADCCM	-0.1641828541991719
361	CP__AreaShape_Solidity	Anaphase	0.024615421275696825
362	CP__AreaShape_Solidity	Apoptosis	-0.19888996634367834
363	CP__AreaShape_Solidity	Binuclear	0.27626953727893533
364	CP__AreaShape_Solidity	Elongated	0.14665369716459217
365	CP__AreaShape_Solidity	Grape	-0.211642441771132
366	CP__AreaShape_Solidity	Hole	0.08968969650776504
367	CP__AreaShape_Solidity	Interphase	0.25672810648419636
368	CP__AreaShape_Solidity	Large	-0.04636194530822666
369	CP__AreaShape_Solidity	Metaphase	0.11724039467911776
370	CP__AreaShape_Solidity	MetaphaseAlignment	-0.1388012817864415
371	CP__AreaShape_Solidity	OutOfFocus	0.020502639360647355
372	CP__AreaShape_Solidity	Polylobed	-0.15194528258606543
373	CP__AreaShape_Solidity	Prometaphase	-0.061406875788496074
374	CP__AreaShape_Solidity	SmallIrregular	0.0327460852337699
375	CP__AreaShape_Zernike_0_0	ADCCM	-0.040268269512375124
376	CP__AreaShape_Zernike_0_0	Anaphase	-0.07656506508863706
377	CP__AreaShape_Zernike_0_0	Apoptosis	0.05185771578124059
378	CP__AreaShape_Zernike_0_0	Binuclear	0.04493967855484348
379	CP__AreaShape_Zernike_0_0	Elongated	-0.19172506096904796
380	CP__AreaShape_Zernike_0_0	Grape	0.0004183335457061948
381	CP__AreaShape_Zernike_0_0	Hole	0.20372187587792753
382	CP__AreaShape_Zernike_0_0	Interphase	0.03581318854576687
383	CP__AreaShape_Zernike_0_0	Large	-0.05403851394981023
384	CP__AreaShape_Zernike_0_0	Metaphase	-0.13536865140151097
385	CP__AreaShape_Zernike_0_0	MetaphaseAlignment	-0.09111612800772635
386	CP__AreaShape_Zernike_0_0	OutOfFocus	-0.016648834793514446
387	CP__AreaShape_Zernike_0_0	Polylobed	-0.052662238822443835
388	CP__AreaShape_Zernike_0_0	Prometaphase	0.22812823462976
389	CP__AreaShape_Zernike_0_0	SmallIrregular	0.10812262644047524
390	CP__AreaShape_Zernike_1_1	ADCCM	0.008512627736196213
391	CP__AreaShape_Zernike_1_1	Anaphase	0.009360705135156513
392	CP__AreaShape_Zernike_1_1	Apoptosis	0.07999223427337335
393	CP__AreaShape_Zernike_1_1	Binuclear	0.057396385958036505
394	CP__AreaShape_Zernike_1_1	Elongated	-0.0802266891972652
395	CP__AreaShape_Zernike_1_1	Grape	-0.0945755638357937
396	CP__AreaShape_Zernike_1_1	Hole	0.015758250351365556
397	CP__AreaShape_Zernike_1_1	Interphase	-0.052155081052800596
398	CP__AreaShape_Zernike_1_1	Large	0.12581233440269174
399	CP__AreaShape_Zernike_1_1	Metaphase	-0.08237535881012426
